PROVIDER;DESCRIPTION;CONTEXT;NAMESPACE;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_TITLE;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_ATTRIBUTEDESCRIPTION;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_WEIGHT;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;2.1.1;Ensure that the DenyServiceExternalIPs admission control plugin is set for the API server;DenyServiceExternalIPs admission plugin enabled;2. Attack Surface;2.1 Network;Kubernetes services can be configured with external IPs that are not managed by the cluster. The DenyServiceExternalIPs admission control plugin prevents users from creating services with arbitrary external IPs, which could be used to intercept traffic or expose services unexpectedly. This plugin should be enabled to control service external IP assignments.;Allowing arbitrary external IPs on services can lead to security issues and traffic interception. Users could configure services to claim external IPs that route traffic through their pods, potentially intercepting traffic intended for other services or external systems. This could enable man-in-the-middle attacks or unauthorized access to network traffic. Enabling DenyServiceExternalIPs prevents users from assigning external IPs to services, ensuring that all external service exposure is controlled through proper mechanisms like LoadBalancer services or Ingress resources.;3;10;FAIL;API Server does not have DenyServiceExternalIPs enabled in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_deny_service_external_ips;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;4.2.1;Ensure that the --encryption-provider-config argument is set for the API server;API Server encryption provider configured;4. Encryption;4.2 At-Rest;The --encryption-provider-config argument specifies a configuration file that defines how secrets and other sensitive data are encrypted before being stored in etcd. Configuring encryption at rest ensures that even if etcd storage is compromised, sensitive data remains protected through encryption.;By default, Kubernetes stores secrets and other data in etcd in base64-encoded format, which is not encrypted. If an attacker gains access to etcd data files or backups, they can easily decode all secrets and sensitive information. Configuring encryption at rest using a KMS provider or other encryption mechanism ensures that data is encrypted before being written to etcd, protecting it from unauthorized access even if storage is compromised. This is a critical security control for protecting sensitive data like passwords, API tokens, and certificates.;5;1000;FAIL;Encryption provider config is not set in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_encryption_provider_config_set;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.9;Ensure that the etcd cafile is set appropriately for the API server;API Server etcd CA file configured;1. IAM;1.1 Authentication;The --etcd-cafile argument specifies the Certificate Authority bundle that the API server uses to verify the identity of etcd servers. This ensures that the API server can validate etcd's server certificate and establish a trusted connection, preventing man-in-the-middle attacks when accessing cluster state data.;Without proper CA validation, the API server cannot verify that it is connecting to a legitimate etcd server. An attacker could potentially impersonate etcd and intercept or manipulate all cluster state data, including secrets, configuration, and resource definitions. Configuring the etcd CA file ensures that the API server only communicates with verified etcd instances, protecting the integrity and confidentiality of all cluster data.;4;100;PASS;etcd CA file is set appropriately in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_etcd_cafile_set;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.8;Ensure that the etcd certfile and keyfile are set appropriately for the API server;API Server etcd TLS configuration set;1. IAM;1.1 Authentication;The API server stores all cluster state in etcd, the distributed key-value store. The --etcd-certfile and --etcd-keyfile arguments specify the client certificate and private key that the API server uses to authenticate to etcd. This ensures secure, authenticated communication between the API server and etcd, protecting sensitive cluster data including secrets, configuration, and state.;Communication between the API server and etcd contains all cluster data, including Kubernetes secrets, pod specifications, and cluster configuration. Without proper TLS authentication, this communication could be intercepted or manipulated, leading to data breaches, unauthorized access to secrets, or cluster compromise. Using client certificates for etcd authentication ensures that only authorized API servers can access and modify cluster state stored in etcd.;4;100;PASS;TLS configuration for etcd is set appropriately in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_etcd_tls_config;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.6;Ensure kubelet certificate authority is configured for the API server;API Server kubelet certificate authority configured;1. IAM;1.1 Authentication;The API server communicates with kubelet on worker nodes to manage pods and retrieve logs and metrics. The --kubelet-certificate-authority argument specifies the CA certificate used to verify the kubelet's serving certificate. This ensures that the API server can authenticate the kubelet and establish a secure connection.;Without proper certificate validation, the API server cannot verify that it is communicating with a legitimate kubelet. This creates a risk of man-in-the-middle attacks where an attacker could intercept communications between the API server and kubelets, potentially exposing sensitive pod data, logs, and cluster information. Configuring certificate authority validation ensures secure, authenticated communication between control plane and worker nodes.;4;100;FAIL;API Server is missing kubelet certificate authority configuration in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_kubelet_cert_auth;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.7;Ensure kubelet client certificate and key are configured for the API server;API Server kubelet client certificates configured;1. IAM;1.1 Authentication;The API server requires client certificates to authenticate when connecting to kubelets on worker nodes. The --kubelet-client-certificate and --kubelet-client-key arguments specify the certificate and private key that the API server uses to authenticate itself to kubelets. This establishes mutual TLS authentication between the control plane and worker nodes.;Mutual TLS authentication between the API server and kubelets ensures that both parties can verify each other's identity. Without proper client certificate authentication, kubelets cannot verify that requests are coming from a legitimate API server, potentially allowing unauthorized components to communicate with kubelets and manipulate pod lifecycle, extract logs, or execute commands in containers. Configuring client certificates provides strong authentication and prevents impersonation attacks.;4;100;PASS;API Server has appropriate kubelet TLS authentication configured in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_kubelet_tls_auth;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;2.3.2;Ensure that the NamespaceLifecycle admission control plugin is set for the API server;NamespaceLifecycle admission plugin enabled;2. Attack Surface;2.3 Application;The NamespaceLifecycle admission control plugin enforces that objects cannot be created in non-existent or terminating namespaces. It prevents race conditions where objects might be created in namespaces that are being deleted, and ensures that the default and kube-system namespaces cannot be deleted.;Without the NamespaceLifecycle plugin, users could create resources in namespaces that are being deleted, leading to orphaned resources or inconsistent cluster state. The plugin also protects critical namespaces from accidental deletion. This is a fundamental admission control plugin that should always be enabled to maintain cluster consistency and prevent namespace-related errors and security issues.;3;10;FAIL;NamespaceLifecycle admission control plugin is not set in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_namespace_lifecycle_plugin;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.2.3;Ensure that the AlwaysAdmit admission control plugin is not set for the API server;API Server AlwaysAdmit admission plugin not enabled;1. IAM;1.2 Authorization;Admission control plugins enforce policies on objects during create, update, and delete operations. The AlwaysAdmit plugin approves all admission requests without any validation or enforcement. This plugin should never be enabled as it bypasses all admission control policies, including security policies, resource quotas, and configuration validation.;The AlwaysAdmit admission plugin completely disables admission control, allowing any request to be accepted regardless of cluster policies. This can lead to insecure configurations, resource exhaustion, and policy violations. Attackers could create privileged containers, bypass security contexts, ignore resource limits, or violate organizational policies. Ensuring that AlwaysAdmit is not enabled is critical for maintaining cluster security and policy enforcement.;5;1000;PASS;AlwaysAdmit admission control plugin is not set in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_no_always_admit_plugin;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.4;Ensure that the --token-auth-file parameter is not set for the API server;API Server token authentication file not used;1. IAM;1.1 Authentication;The --token-auth-file parameter allows the API server to authenticate requests using static tokens defined in a CSV file. This authentication method is insecure because tokens are long-lived, stored in plaintext, and cannot be rotated without restarting the API server. Modern Kubernetes clusters should use more secure authentication methods such as service account tokens, OIDC, or client certificates.;Using static token files for authentication creates significant security risks. Tokens cannot be easily rotated, and if the token file is compromised, attackers gain persistent access to the cluster. Additionally, token files are often stored without proper encryption, making them vulnerable to unauthorized access. Disabling static token authentication and using modern authentication mechanisms like service account tokens with automatic rotation or OIDC integration significantly improves cluster security.;5;1000;PASS;API Server does not have token-auth-file enabled in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_no_token_auth_file;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.2.4;Ensure that the NodeRestriction admission control plugin is set for the API server;API Server NodeRestriction admission plugin enabled;1. IAM;1.2 Authorization;The NodeRestriction admission control plugin limits the Node and Pod objects a kubelet can modify. This plugin ensures that kubelets can only modify their own Node object and Pod objects bound to their node, preventing a compromised kubelet from affecting other nodes or workloads in the cluster.;Without the NodeRestriction plugin, a compromised kubelet could modify any node's status or labels, potentially affecting scheduling decisions across the entire cluster. It could also tamper with pods on other nodes, leading to service disruption or data exposure. The NodeRestriction plugin enforces isolation between nodes and limits the blast radius of a node compromise, making it a critical security control for multi-tenant and production clusters.;3;10;PASS;NodeRestriction admission control plugin is set in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_node_restriction_plugin;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.3.1;Ensure that the SecurityContextDeny admission control plugin is set for the API server if PodSecurityPolicy is not used;SecurityContextDeny admission plugin configured;1. IAM;1.3 Privilege Escalation Prevention;The SecurityContextDeny admission control plugin denies any pod that attempts to set security context options that could escalate privileges. This includes privileged containers, host namespace access, and other dangerous security context settings. While PodSecurityPolicy or Pod Security Standards are preferred, SecurityContextDeny provides basic protection against privilege escalation.;Without security context controls, users can create pods with privileged access, host namespace sharing, and dangerous capabilities that allow container escape and node compromise. The SecurityContextDeny plugin provides a basic safety net by rejecting dangerous security contexts. However, it is a coarse-grained control and should be supplemented with PodSecurityPolicy, Pod Security Standards, or admission webhooks for production environments to provide more granular control over pod security configurations.;4;100;FAIL;Neither SecurityContextDeny nor PodSecurityPolicy admission control plugins are set in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_security_context_deny_plugin;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.1.5;Ensure that the --service-account-key-file argument is set for the API server;API Server service account key file configured;1. IAM;1.1 Authentication;Service accounts provide an identity for processes running in pods to authenticate with the API server. The --service-account-key-file argument specifies the public key used to verify service account tokens. When properly configured, the API server uses this key to validate that service account tokens are legitimate and have not been tampered with.;Service account token validation is critical for ensuring that only authorized pods can access cluster resources. Without proper key validation, attackers could forge service account tokens and gain unauthorized access to the cluster. Using a dedicated key file for service account validation, separate from the TLS certificate key, follows security best practices and allows for independent key rotation without affecting TLS communication.;4;100;PASS;Service account key file is set appropriately in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_service_account_key_file_set;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: kube-system;2026-06-05 00:25:49.084544;1.2.5;Ensure that the --service-account-lookup argument is set to true for the API server;API Server service account lookup enabled;1. IAM;1.2 Authorization;The --service-account-lookup argument controls whether the API server validates that service account tokens reference existing service accounts. When set to true, the API server checks that the service account specified in the token actually exists in the cluster and has not been deleted. This prevents the use of tokens for deleted service accounts.;Without service account lookup, tokens for deleted service accounts would continue to be valid until they expire. This creates a security gap where compromised or old tokens could be used to access the cluster even after the associated service account has been removed. Enabling service account lookup ensures that tokens are invalidated immediately when service accounts are deleted, providing better control over access revocation and reducing the window of exposure after credential compromise.;4;100;FAIL;Service account lookup is not set to true in pod kube-apiserver-meridian-security-control-plane.;3d283d6a-9060-4e19-9088-1e56a7f0c8c5;kube-apiserver-meridian-security-control-plane;apiserver_service_account_lookup_true;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
